# Bundle file v0.3
39 3824
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.8284923812e+03 7.0630890739e-02 -1.1173348323e-01
9.9633045583e-01 -8.3193355500e-02 -2.0111896666e-02
6.5055359280e-02 8.8878558524e-01 -4.5368269054e-01
5.5618549207e-02 4.5070949520e-01 8.9093632091e-01
-1.3435755495e-01 -1.5329505588e+00 -6.1060065183e-01
2.8218756992e+03 7.6393874560e-02 -1.2340587137e-01
9.8826681630e-01 1.5268105591e-02 1.5197231576e-01
5.8374515324e-02 8.8169909570e-01 -4.6818705728e-01
-1.4114218280e-01 4.7156504281e-01 8.7046268997e-01
4.6825632275e-01 -1.6429755679e+00 -6.0465770060e-01
2.8292521672e+03 6.5125006986e-02 -8.0000290250e-02
9.5897104679e-01 1.5094724082e-01 2.3997804464e-01
-2.2657535809e-02 8.8456987171e-01 -4.6585703615e-01
-2.8259718239e-01 4.4130609847e-01 8.5169698835e-01
8.9490154558e-01 -1.6955122096e+00 -5.8032349545e-01
2.8214033005e+03 6.1809331473e-02 -8.0596863178e-02
9.1207732650e-01 2.2359503597e-01 3.4368620916e-01
-2.7663683715e-02 8.6986986337e-01 -4.9250496587e-01
-4.0908394136e-01 4.3969498597e-01 7.9957404175e-01
1.2903457261e+00 -1.7742802812e+00 -5.5000088489e-01
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.3481702440e+00 3.3635647601e-01 -3.0160723564e+00
227 179 131
6 4 170 -1290.9399 336.6300 5 320 -1210.9600 625.0500 33 108 -1281.3600 41.7800 34 118 -1303.6700 -12.8101 35 72 -1166.1799 40.9399 36 88 -1132.1700 51.4301
1.2696521667e+00 8.8653311005e-02 -2.6848099375e+00
223 185 146
6 4 80 1359.6201 84.9700 5 101 1372.8799 426.7000 33 93 1159.7200 -148.9600 34 93 1218.6799 -216.4600 35 79 1329.9500 -354.7500 36 97 1387.8799 -369.3400
-1.4151489617e+00 3.3097117055e-01 -2.9999031535e+00
193 149 110
6 4 270 -1364.0701 333.9199 5 562 -1280.1700 630.3401 33 443 -1344.1400 27.0000 34 277 -1378.0100 -29.4399 35 309 -1248.4900 29.6100 36 231 -1225.5900 38.5200
-1.3859733333e+00 2.5235244752e-01 -2.9918510478e+00
250 200 147
6 4 160 -1338.3900 258.3201 5 309 -1265.4100 564.4299 33 153 -1299.2900 -37.5800 34 175 -1333.3500 -99.5900 35 167 -1211.5601 -51.1600 36 213 -1188.9399 -53.5699
1.2272679199e+00 9.6760201808e-02 -2.7460267713e+00
239 201 164
5 4 210 1284.4900 93.7400 5 249 1297.9600 413.0100 34 225 1154.0100 -182.9200 35 199 1265.3301 -318.4399 36 259 1322.2500 -330.1400
-1.4096936937e+00 2.8930000416e-01 -2.9969848275e+00
215 168 126
5 4 468 -1360.1200 293.4600 5 892 -1281.8300 594.7700 33 670 -1329.8101 -6.2800 34 447 -1363.8101 -66.4200 36 375 -1219.0601 -9.9399
-1.4096885355e+00 2.8924473097e-01 -2.9968856958e+00
215 168 126
6 4 469 -1360.1200 293.4600 5 893 -1281.8300 594.7700 33 671 -1329.8101 -6.2800 34 448 -1363.8101 -66.4200 35 299 -1240.8400 -13.0500 36 376 -1219.0601 -9.9399
-1.4336132599e+00 2.3959948008e-01 -2.9799293356e+00
226 175 129
6 4 256 -1390.7400 247.0701 5 550 -1316.9000 558.9299 33 375 -1344.5601 -53.8400 34 402 -1383.6100 -119.2300 35 280 -1269.7800 -68.8199 36 349 -1255.0300 -74.8000
1.2691617874e+00 1.1133088032e-01 -2.6945637739e+00
255 227 192
6 4 215 1354.4399 109.0800 5 491 1363.9600 445.6400 33 213 1160.3301 -127.9500 34 347 1218.2400 -193.8000 35 340 1330.6399 -332.6600 36 433 1389.0801 -345.5900
-1.3602434735e+00 2.5981590562e-01 -2.9915983116e+00
248 197 142
5 4 714 -1313.5100 264.6500 5 1325 -1239.4600 569.0601 33 1012 -1281.4900 -28.8101 34 688 -1307.2100 -91.0900 36 610 -1152.2100 -47.0300
1.1203330998e+00 1.4266947555e-01 -2.7995163054e+00
255 231 198
5 4 627 1149.4900 139.1400 5 1194 1163.5901 439.5200 34 646 1046.3899 -127.9900 35 654 1170.6101 -257.6000 36 769 1236.0200 -270.5000
-1.1936988657e+00 1.8569763864e-01 -2.9148383154e+00
190 142 96
6 4 1069 -1177.8201 195.4700 5 1298 -1110.8000 526.9800 33 883 -1144.8201 -110.0400 34 599 -1136.3900 -182.1899 35 432 -992.9600 -157.4301 36 525 -931.8200 -177.0400
1.2605727608e+00 7.8512311380e-02 -2.6952848864e+00
247 211 177
5 4 340 1344.3799 74.4200 5 470 1357.9900 413.7900 34 567 1203.9099 -219.7200 35 564 1313.5000 -356.6400 36 698 1370.3601 -369.9000
-1.2951255543e+00 8.9762005702e-02 -2.9115024256e+00
180 141 98
4 4 357 -1281.9100 100.9600 5 494 -1224.5300 444.9000 33 518 -1211.7400 -191.0500 34 541 -1226.1600 -270.4600
-1.3764907172e+00 -8.4114557926e-03 -2.9152003424e+00
245 207 170
6 4 530 -1363.3700 3.4200 5 425 -1318.4200 355.9199 33 487 -1256.2200 -267.2100 34 514 -1290.1799 -353.5200 35 586 -1201.1000 -334.4399 36 694 -1187.8800 -377.2300
-1.2915399181e+00 2.9781213334e-01 -2.9979785353e+00
171 123 74
4 4 1868 -1242.9299 300.2500 5 2859 -1166.0500 597.0000 34 1156 -1241.4299 -51.5900 36 1030 -1057.4000 -3.5601
-1.4204400248e+00 3.0453566243e-01 -2.9954003251e+00
192 148 113
6 4 1195 -1371.2600 308.8600 5 1344 -1291.0400 609.2600 33 1654 -1343.3800 3.9500 34 1153 -1378.8101 -54.9000 35 1340 -1254.6700 1.5200 36 1032 -1233.6700 6.7100
-1.3986885107e+00 2.5686228790e-01 -2.9915481609e+00
200 148 101
6 4 1807 -1350.7700 262.6699 5 2831 -1276.4900 568.4000 33 1566 -1314.0701 -34.4000 34 1083 -1347.1200 -96.5300 35 1313 -1226.7300 -46.7100 36 994 -1206.1700 -48.9800
1.2076565456e+00 1.2774769371e-01 -2.7666235647e+00
252 215 186
5 4 986 1254.5100 124.2300 5 1177 1265.9900 435.6699 33 922 1076.0801 -82.7500 34 996 1133.3999 -150.0000 36 1939 1308.2400 -297.3101
1.2112966655e+00 1.1398389353e-01 -2.7617455883e+00
255 219 193
5 4 609 1260.3301 109.9301 5 1159 1272.6101 424.0701 33 903 1079.7400 -95.6300 34 977 1136.4900 -162.5200 36 1185 1309.1699 -310.6600
-1.3613143392e+00 1.5790359590e-01 -2.9033212066e+00
194 147 95
6 4 1643 -1353.4299 169.9800 5 2732 -1286.1600 513.4800 33 1361 -1289.3201 -146.2700 34 914 -1309.8700 -223.2800 35 714 -1190.2800 -189.2700 36 814 -1157.7000 -214.4000
-1.5382019166e+00 1.3507559689e-01 -2.9010501042e+00
229 190 157
5 4 634 -1535.1300 148.7400 5 840 -1468.6100 501.0801 33 826 -1437.4900 -174.9100 34 550 -1493.7600 -255.9800 35 697 -1405.2700 -211.9900
-1.3950008993e+00 2.6411941696e-02 -2.9057770390e+00
164 122 82
6 4 547 -1386.3300 38.8600 5 729 -1336.4000 392.5000 33 786 -1284.1100 -246.2700 34 835 -1317.8600 -331.7500 35 609 -1225.3500 -309.5100 36 710 -1211.6300 -350.6600
-1.4039662623e+00 2.0664709658e-02 -2.9049459906e+00
212 173 134
3 4 323 -1395.9600 33.1200 5 449 -1346.7400 387.5801 34 516 -1326.6400 -338.1500
-1.4491412258e+00 -9.4024714060e-03 -2.9075056049e+00
118 75 40
6 4 531 -1440.5300 3.2600 5 698 -1395.0000 360.7200 33 767 -1320.5300 -274.9100 34 816 -1367.1000 -364.2200 35 579 -1287.4399 -341.3000 36 688 -1287.5500 -387.4200
-1.3865096584e+00 -3.9821849369e-02 -2.9182279328e+00
158 119 88
5 4 519 -1373.0500 -27.8101 5 664 -1332.2000 325.5701 33 759 -1255.9200 -288.8101 34 507 -1293.2800 -377.3101 35 561 -1210.2200 -360.3800
-1.3501950429e+00 -8.3030358727e-02 -2.9486909498e+00
161 120 81
5 4 792 -1322.7400 -69.7500 5 956 -1288.7200 272.5801 33 750 -1205.4200 -305.2400 35 1405 -1163.8600 -378.3900 36 1723 -1156.7400 -423.7200
-1.4117125001e+00 -5.7989874430e-02 -2.9163840916e+00
228 193 163
5 4 509 -1398.4500 -45.4600 5 646 -1360.2300 310.2700 33 751 -1273.7100 -304.4100 34 797 -1316.2600 -394.7400 36 1071 -1238.0800 -427.2300
1.1824699805e+00 2.4163486657e-01 -2.8500470142e+00
221 183 150
2 4 1767 1191.8501 235.7700 5 2712 1195.6499 508.4900
-1.2986333962e+00 2.7995785467e-01 -2.9917317028e+00
236 188 134
6 4 2865 -1252.3500 283.8800 5 3727 -1177.3700 584.3101 33 2476 -1232.2900 -10.1100 34 2766 -1246.9200 -70.4200 35 1975 -1109.1100 -26.8800 36 2476 -1068.2200 -26.3400
-1.3722208813e+00 2.6671319408e-01 -2.9940322437e+00
232 182 133
6 4 1829 -1324.0500 271.8900 5 1990 -1249.5000 574.6000 33 1588 -1292.3300 -23.6700 34 1732 -1320.5400 -84.8300 35 1320 -1195.3000 -36.6899 36 1001 -1168.7400 -37.5900
1.1252644141e+00 1.5034689432e-01 -2.8025885435e+00
201 167 132
4 4 1579 1153.9900 146.4900 5 1760 1166.5200 445.9399 34 1646 1050.7400 -120.4200 35 1590 1174.3501 -250.3600
1.2576908756e+00 1.2655929216e-01 -2.7141539119e+00
255 216 173
5 4 985 1332.3999 124.8600 5 1218 1342.2800 453.1799 34 966 1201.3501 -172.8500 35 955 1315.7600 -311.4200 36 1160 1373.7300 -325.2000
1.2513915097e+00 9.2186849397e-02 -2.7083940435e+00
255 231 204
4 4 928 1328.3401 88.2800 5 1157 1341.0100 422.7300 35 1445 1303.6299 -339.7200 36 1820 1360.7700 -353.2200
1.2501468033e+00 8.6162036720e-02 -2.7103878460e+00
171 127 94
5 4 1459 1325.7900 82.2700 5 1656 1339.5801 416.1100 34 2302 1188.7200 -206.9900 35 1437 1299.3301 -343.4100 36 1816 1356.3301 -356.4200
-1.5088728321e+00 1.5637601751e-01 -2.9026409261e+00
100 55 15
5 4 1644 -1503.8199 169.8900 5 1899 -1434.4700 518.7000 33 1344 -1418.1700 -156.0300 35 1102 -1370.4299 -190.9600 36 809 -1367.7900 -218.0800
-1.3410120445e+00 1.3932322570e-01 -2.8985549382e+00
229 184 138
5 4 2498 -1335.0601 151.4800 5 2681 -1269.2700 497.4700 33 2038 -1268.6400 -161.5900 35 1653 -1166.1300 -209.6100 36 2034 -1131.0000 -237.4800
-1.3076031606e+00 1.2761875656e-01 -2.9025186193e+00
217 175 132
6 4 1005 -1299.2300 139.3199 5 1256 -1236.1300 483.4700 33 1337 -1234.9800 -166.9800 34 1392 -1247.6899 -244.8400 35 1070 -1125.8300 -218.0800 36 1280 -1086.1400 -246.2900
-1.4251122262e+00 5.4901631336e-02 -2.8981538547e+00
254 216 175
5 4 907 -1420.9500 67.3199 5 763 -1366.3300 423.0400 33 1257 -1320.4100 -230.4301 34 850 -1357.3700 -315.5800 35 986 -1263.0000 -288.4000
-1.3059280066e+00 -4.5036744769e-02 -2.9700208319e+00
91 55 21
4 4 1274 -1268.5400 -32.1500 5 1430 -1230.6899 300.0601 33 1221 -1169.4200 -264.6200 34 2017 -1199.8101 -346.7100
-1.4306447209e+00 -1.2949966854e-03 -2.9049925340e+00
177 137 103
6 4 533 -1424.4399 11.7900 5 706 -1377.1300 368.0200 33 1216 -1307.0300 -269.4900 34 822 -1348.9800 -357.7200 35 584 -1266.1300 -335.4100 36 691 -1261.4900 -379.5800
-1.3411492972e+00 -7.9252036177e-02 -2.9530861137e+00
178 139 103
6 4 1250 -1311.0100 -66.3900 5 1404 -1276.5400 275.5901 33 1190 -1196.1899 -299.1700 34 1267 -1233.0400 -385.3199 35 920 -1154.0300 -372.9301 36 1077 -1145.9600 -417.2000
-1.3611844207e+00 3.1817046603e-01 -3.0075027898e+00
124 80 36
6 4 1896 -1308.0800 320.4000 5 2874 -1228.1500 613.3800 33 2605 -1290.6799 22.8600 34 2900 -1315.5601 -33.4200 35 2016 -1182.4000 19.4100 36 1663 -1150.7800 26.9301
-1.3792511173e+00 3.1337783663e-01 -3.0048306840e+00
213 171 137
6 4 2928 -1326.8700 316.1699 5 2870 -1246.5701 611.0601 33 2570 -1306.3201 16.9200 34 2871 -1334.8300 -40.0500 35 2013 -1204.0000 13.9000 36 1659 -1175.8500 20.7600
-1.4062616904e+00 3.1199576605e-01 -3.0003546131e+00
139 95 58
6 4 1887 -1355.0400 315.4600 5 2873 -1274.3500 613.1100 33 2551 -1331.2200 12.1000 34 1820 -1364.1400 -44.9600 35 1347 -1237.2100 11.1300 36 1655 -1213.4900 17.5300
-1.3580236059e+00 2.8703352425e-01 -2.9998121951e+00
181 131 82
6 4 2877 -1307.6300 290.7100 5 3736 -1231.2700 589.5701 33 2499 -1282.8600 -4.6200 34 2785 -1308.4100 -63.8900 35 2868 -1178.7300 -14.4800 36 2490 -1148.0200 -12.1200
1.2162262221e+00 1.2644657037e-01 -2.7649361057e+00
201 158 124
3 4 2407 1264.0601 122.9900 5 2515 1275.0100 434.5701 34 3928 1141.7600 -151.3199
1.2056652294e+00 1.2199013601e-01 -2.7666356593e+00
244 207 180
3 4 2395 1252.2500 118.7000 5 2498 1264.3999 430.0100 34 3915 1130.7500 -154.7300
1.2365615456e+00 1.2894863896e-01 -2.7513269665e+00
205 163 123
3 4 2415 1291.5000 125.8900 5 3431 1301.8799 441.4199 34 3914 1166.0200 -154.5601
1.2614752013e+00 1.0050871028e-01 -2.6994727046e+00
223 189 154
6 4 1486 1343.4600 97.8800 5 2511 1355.5701 433.5000 33 2098 1149.4299 -134.7600 34 2327 1206.3701 -200.3700 35 2156 1318.8000 -338.2600 36 2707 1376.3601 -351.6100
-1.2024594466e+00 1.4460571199e-01 -2.9107101188e+00
231 192 152
6 4 1028 -1188.5500 154.4100 5 1267 -1125.6500 491.3500 33 2074 -1145.0400 -143.7100 34 1426 -1139.1000 -218.9000 35 1671 -1002.9900 -197.7900 36 1314 -946.4000 -222.1500
1.2443813393e+00 7.2352696438e-02 -2.7150175462e+00
240 206 169
4 4 1421 1317.1699 67.9399 5 1622 1332.5901 401.1100 35 2128 1287.9900 -350.8600 36 1800 1344.3301 -364.7300
-1.3134213685e+00 1.3178270558e-01 -2.9017647383e+00
173 129 82
6 4 2457 -1305.7300 143.2700 5 2664 -1242.3000 487.8401 33 2032 -1241.4200 -164.3199 34 2213 -1254.5800 -241.9900 35 1645 -1132.5701 -214.5400 36 2026 -1093.4600 -242.5699
-1.5087675793e+00 5.1206160773e-02 -2.9051770192e+00
248 208 173
6 4 901 -1503.0500 63.9399 5 1153 -1448.7100 420.5801 33 1912 -1388.3700 -234.3300 34 1318 -1442.2300 -321.0500 35 987 -1362.7500 -288.2700 36 1155 -1369.1600 -328.2500
-1.3092002384e+00 -3.8012098545e-02 -2.9692501483e+00
223 189 154
5 4 2048 -1272.1500 -25.1700 5 2158 -1232.9800 306.9399 33 2876 -1173.5701 -259.9200 34 2022 -1205.1899 -342.4399 35 2172 -1117.0701 -327.2900
-1.3666060558e+00 -1.5773100147e-02 -2.9228488456e+00
148 109 76
5 4 835 -1349.9500 -3.5300 5 1487 -1306.1600 345.6899 33 1861 -1243.3900 -268.3400 34 2002 -1276.7600 -354.2500 35 2157 -1188.3300 -336.4500
-1.4601537480e+00 -1.6009813123e-02 -2.9083566610e+00
178 138 102
5 4 1307 -1451.6300 -3.4500 5 1507 -1407.5400 354.5300 34 1986 -1376.2500 -369.9800 35 1431 -1299.9900 -346.7800 36 1094 -1302.5400 -393.2100
-1.4483178374e+00 -3.3700588745e-02 -2.9116025704e+00
144 105 74
3 4 1286 -1438.6500 -21.5800 5 1025 -1395.8400 336.3700 33 1842 -1312.4000 -290.7700
-1.3977694300e+00 2.4641285202e-01 -2.9887044474e+00
159 106 62
6 4 2792 -1351.9200 252.5100 5 2821 -1278.7600 560.0901 33 3595 -1311.1799 -43.4399 34 2627 -1344.5200 -106.3199 35 3768 -1225.7900 -58.2300 36 2417 -1204.5601 -62.0900
-1.3874137344e+00 2.3920644370e-01 -2.9902642878e+00
167 115 66
3 4 2769 -1340.9100 245.5400 5 2814 -1269.1700 552.4900 34 2612 -1331.4600 -111.2100
1.2016598701e+00 1.2391101522e-01 -2.7676200252e+00
194 155 124
5 4 2401 1247.7400 120.4100 5 2504 1259.8799 431.8500 33 2239 1069.6001 -85.7000 34 3921 1127.1001 -153.0601 35 3211 1242.6799 -287.1600
-1.2133843852e+00 1.6933938591e-01 -2.9104277602e+00
223 177 128
6 4 2593 -1199.2100 179.4399 5 3606 -1134.0000 514.4900 33 3211 -1160.3400 -125.7800 34 2332 -1155.2500 -199.3300 35 2530 -1015.9200 -175.2200 36 2138 -958.0900 -196.7200
-1.1309010793e+00 1.5451459990e-01 -2.9055338556e+00
208 173 131
5 4 2549 -1118.0200 164.3300 5 2689 -1054.1000 499.6300 33 3177 -1085.0200 -134.7200 34 3640 -1067.7800 -208.4900 35 2482 -922.1800 -191.8800
-1.2340918190e+00 1.3992251587e-01 -2.9108668112e+00
201 156 113
6 4 1591 -1220.5500 150.2700 5 1849 -1158.1200 488.4700 33 2064 -1171.0900 -149.3400 34 2247 -1171.0000 -224.8500 35 2453 -1039.5801 -202.0601 36 2060 -988.0800 -227.0100
-1.3509311693e+00 1.5006166236e-01 -2.9009506490e+00
171 125 76
6 4 2540 -1343.6600 162.1500 5 3590 -1276.5601 506.8101 33 3115 -1279.6500 -152.7800 34 2236 -1298.1200 -229.9800 35 2463 -1178.2900 -198.2900 36 2061 -1143.9500 -224.6899
-1.5060633099e+00 1.6072767633e-01 -2.9029597124e+00
232 184 144
4 4 3803 -1501.0500 174.2200 5 3633 -1431.1799 522.3000 33 3117 -1416.7400 -152.5100 34 3570 -1464.8101 -230.9900
-1.3453821601e+00 1.4659030533e-01 -2.9003230541e+00
234 187 141
6 4 2529 -1339.1500 158.6000 5 3583 -1273.9399 503.2500 33 2048 -1273.5601 -155.3400 34 2232 -1290.9100 -232.7700 35 2456 -1170.9600 -201.5900 36 2054 -1135.8101 -228.2000
-1.3457745366e+00 1.4179470183e-01 -2.8987860380e+00
155 111 66
6 4 2501 -1340.0000 153.6400 5 3574 -1274.2400 499.8800 33 3093 -1273.4200 -159.6700 34 2228 -1291.0900 -237.4500 35 2441 -1171.8500 -206.9600 36 2043 -1137.0400 -234.9200
-1.5227197683e+00 1.4806475491e-01 -2.9001071169e+00
189 147 112
6 4 2539 -1519.3101 161.6100 5 2727 -1450.8101 512.5300 33 3077 -1429.7100 -164.3600 34 2212 -1480.3600 -244.2200 35 2461 -1386.6899 -200.6100 36 2055 -1388.6200 -228.8400
-1.3976082079e+00 9.1902276059e-02 -2.8921885196e+00
173 129 90
4 4 2355 -1395.1200 104.7900 5 2593 -1336.0100 458.4700 35 2331 -1233.0100 -257.7400 36 2835 -1211.4700 -292.5601
-1.4352429525e+00 5.1857698446e-02 -2.8973779024e+00
228 189 150
6 4 2231 -1431.8101 64.2300 5 2464 -1377.4299 420.3301 33 2939 -1329.5701 -233.5500 34 2056 -1367.6400 -318.9600 35 2257 -1275.2600 -291.7200 36 1871 -1264.8300 -331.2300
-1.1249229025e+00 1.5890423552e-01 -2.9043189386e+00
244 207 165
3 4 3766 -1112.2200 168.5900 5 3581 -1048.0300 503.6000 33 4700 -1082.0200 -131.6300
-1.3812997827e+00 -4.7398791119e-03 -2.9141137405e+00
204 164 128
5 4 3148 -1368.6000 7.2000 5 3151 -1322.4600 359.8800 33 2866 -1262.0400 -265.1700 34 3230 -1296.1899 -351.8101 35 3088 -1207.2200 -331.9301
1.2487522347e+00 4.8422783497e-02 -2.7080904856e+00
237 204 173
3 4 51 1324.9800 42.8400 5 64 1342.1001 380.2700 35 78 1288.3799 -372.5800
7.6093651287e-01 2.5039419059e-02 -2.9413076790e+00
7 9 8
2 4 2 741.3201 22.5000 5 4 771.0100 295.2000
-1.5676209173e+00 1.2875098409e-03 -2.8960032911e+00
189 149 113
2 4 12 -1567.5800 14.5601 5 10 -1519.9301 379.4199
-1.4360446061e+00 1.2753791403e-02 -2.9019279677e+00
192 153 115
2 4 17 -1430.6200 25.1899 5 25 -1381.1300 382.6699
-1.3611933936e+00 8.8157920988e-02 -2.8993628250e+00
178 139 96
2 4 19 -1355.2100 100.2200 5 29 -1296.1899 450.8101
-1.4164315494e+00 6.2967427170e-02 -2.8941804748e+00
242 200 160
2 4 26 -1413.8101 75.4700 5 34 -1358.0000 431.7600
8.3807607787e-01 7.4461460292e-02 -2.8935204994e+00
251 230 205
2 4 35 832.3201 70.2500 5 46 856.3799 353.3301
-1.4373251472e+00 3.1540841902e-02 -2.9018785310e+00
167 127 91
4 4 53 -1431.8300 43.3199 5 96 -1380.1400 400.6699 35 60 -1276.7900 -307.6801 36 67 -1268.6100 -348.4399
1.2643274715e+00 5.1148430670e-02 -2.6905592326e+00
202 164 126
2 4 54 1351.1799 45.4800 5 65 1366.5100 389.2200
1.2532990378e+00 9.8410134258e-02 -2.7053442790e+00
255 223 193
2 4 57 1331.7100 95.3199 5 70 1344.3899 429.5901
-1.6170036561e+00 1.1446244243e-01 -2.9258520117e+00
16 18 13
2 4 59 -1601.1200 127.7900 5 76 -1539.5000 475.5200
-1.2983387153e+00 -7.0947566922e-02 -2.9757784595e+00
6 8 5
2 4 73 -1259.0701 -57.1100 5 87 -1223.8300 273.8000
1.2715929977e+00 7.6979651357e-03 -2.6853043880e+00
214 188 164
2 4 75 1360.7000 -0.5400 5 91 1380.9399 348.4600
-1.5168571495e+00 -5.4466499415e-03 -2.9236224629e+00
168 125 91
2 4 76 -1501.7000 7.6899 5 92 -1456.7400 361.1799
-1.4586402992e+00 4.9258410265e-02 -2.8984714294e+00
239 203 167
2 4 78 -1455.0200 61.9700 5 99 -1400.8700 419.0901
-1.6103226523e+00 5.4648131640e-02 -2.9305330353e+00
206 159 113
2 4 79 -1592.6000 68.1100 5 100 -1538.8800 418.2600
1.0032016098e+00 9.6739073191e-02 -2.8470301237e+00
254 236 226
3 4 81 1011.7300 91.9100 5 95 1031.7900 384.4700 33 221 853.9900 -84.0900
-1.1059055150e+00 2.0557020887e-01 -2.9146987811e+00
228 187 136
2 4 92 -1088.5901 214.4000 5 171 -1021.9100 541.0200
-1.3430330169e+00 3.0588437564e-01 -3.0028594205e+00
237 189 140
6 4 94 -1291.7300 308.8101 5 173 -1214.0500 603.7400 33 160 -1272.8400 11.9000 34 182 -1296.2200 -45.4000 35 115 -1161.6300 4.8500 36 140 -1125.6899 10.2800
-1.3597764871e+00 -7.9591500934e-02 -2.9402250519e+00
118 85 54
2 4 102 -1335.2700 -66.4100 5 122 -1300.7600 279.7400
-1.2976475455e+00 -3.6578888691e-02 -2.9678563196e+00
213 178 138
2 4 105 -1261.5400 -23.7900 5 127 -1221.8700 308.1899
-1.3991998388e+00 -3.2737016140e-02 -2.9130217424e+00
226 190 158
2 4 107 -1387.2100 -20.4200 5 133 -1345.8201 334.5901
-1.2609864323e+00 -1.2706085899e-02 -2.9806925988e+00
6 7 3
2 4 108 -1219.3700 -0.5699 5 129 -1178.3800 324.4900
-1.4040806424e+00 2.8532300640e-03 -2.9080599903e+00
168 129 98
5 4 109 -1396.0400 14.6200 5 138 -1348.2800 369.6699 34 197 -1322.1700 -350.5300 35 196 -1234.2800 -329.1801 36 149 -1223.9399 -371.7000
1.4127350794e+00 5.6532770291e-02 -2.6352292223e+00
195 151 119
2 4 113 1539.5901 50.5699 5 247 1550.0601 409.8000
9.3088289817e-01 9.7649262635e-02 -2.8650680487e+00
208 190 178
2 4 118 932.1399 93.2400 5 94 956.3501 381.1200
-1.5615547343e+00 8.4442990464e-02 -2.9113066411e+00
227 185 143
2 4 119 -1553.3300 97.8000 5 153 -1494.3600 451.1400
1.0051322413e+00 1.1313716792e-01 -2.8365768785e+00
210 196 193
2 4 124 1017.9900 108.8000 5 144 1037.3799 403.0500
-1.4299778768e+00 1.0373599959e-01 -2.8918446605e+00
211 168 125
2 4 125 -1429.1799 116.6300 5 159 -1366.8000 471.0701
-1.3274081541e+00 1.1115949960e-01 -2.9018594307e+00
197 158 117
2 4 127 -1318.8101 122.9000 5 157 -1258.9000 469.7800
-1.3009128217e+00 1.1617278682e-01 -2.9054639748e+00
158 116 76
2 4 128 -1291.1799 127.5900 5 158 -1229.2300 471.7000
-1.3665628396e+00 1.1913744611e-01 -2.8931456455e+00
207 164 121
2 4 131 -1363.3700 131.5400 5 160 -1300.2300 482.1500
-1.1169515415e+00 1.4019330608e-01 -2.9076249098e+00
234 205 173
2 4 139 -1102.3201 149.8101 5 161 -1041.9600 484.9600
7.0288279636e-01 1.5487799654e-01 -2.8471404010e+00
194 189 189
2 4 141 711.5200 152.2000 5 105 738.2300 447.9900
-9.0563263774e-01 1.5007529620e-01 -2.8946338381e+00
191 171 146
2 4 142 -892.6800 158.2300 5 165 -833.4100 489.6500
-1.5659285883e+00 1.5777739423e-01 -2.9097145757e+00
223 183 147
2 4 145 -1558.6899 171.3199 5 289 -1488.6700 519.4199
