# Bundle file v0.3
39 7603
2.8082685803e+03 8.1453458618e-02 -1.2354291702e-01
9.6956779655e-01 -1.9137248856e-01 -1.5269203816e-01
9.3052399258e-02 8.6493683780e-01 -4.9317899145e-01
2.2644985955e-01 4.6396210755e-01 8.5642257319e-01
-6.2872107027e-01 -1.6986116700e+00 -5.9296617484e-01
2.8276687954e+03 8.7677495828e-02 -1.2720283554e-01
9.9627062022e-01 -8.3584224387e-02 -2.1413283534e-02
6.4879632134e-02 8.8929989602e-01 -4.5269893779e-01
5.6881320416e-02 4.4962136557e-01 8.9140627270e-01
-1.3756911968e-01 -1.5296142534e+00 -6.1602656354e-01
2.8045436653e+03 8.8761928178e-02 -1.3116428995e-01
9.8839957039e-01 1.4753616844e-02 1.5115760001e-01
5.8140005376e-02 8.8270075764e-01 -4.6632511432e-01
-1.4030691011e-01 4.6970384633e-01 8.7160327427e-01
4.6734868798e-01 -1.6374308232e+00 -5.9023508610e-01
2.8126047786e+03 7.4572674894e-02 -8.5143974650e-02
9.5911903884e-01 1.5029300282e-01 2.3979716978e-01
-2.2948701617e-02 8.8584410770e-01 -4.6341512055e-01
-2.8207095991e-01 4.3896723130e-01 8.5307897842e-01
8.9675406795e-01 -1.6885391428e+00 -5.6551138629e-01
2.8045962581e+03 7.0861506052e-02 -8.4581044332e-02
9.1238224982e-01 2.2266784840e-01 3.4347876135e-01
-2.7923519718e-02 8.7100686773e-01 -4.9047661863e-01
-4.0838573342e-01 4.3791102482e-01 8.0090887564e-01
1.2927986685e+00 -1.7686205974e+00 -5.3688193715e-01
2.8105735699e+03 7.0679836053e-02 -8.6855159103e-02
8.5216466817e-01 2.7010174557e-01 4.4817454788e-01
-3.0648658839e-02 8.8077517375e-01 -4.7254180028e-01
-5.2237538039e-01 3.8894747761e-01 7.5884373992e-01
1.7154034433e+00 -1.8032554345e+00 -4.5447019849e-01
2.7986862062e+03 8.2017287111e-02 -1.1299436003e-01
9.9301426486e-01 -3.5228315313e-02 1.1261276832e-01
9.2007442781e-02 8.2870087835e-01 -5.5207742636e-01
-7.3873542370e-02 5.5858197252e-01 8.2615306070e-01
2.9039577990e-01 -1.9813272976e+00 -9.0099133670e-01
-1.3513546962e+00 3.3408861240e-01 -3.0193342120e+00
227 179 131
11 4 170 -1290.9399 336.6300 5 320 -1210.9600 625.0500 33 108 -1281.3600 41.7800 34 118 -1303.6700 -12.8101 35 72 -1166.1799 40.9399 36 88 -1132.1700 51.4301 0 93 1288.7200 -181.7700 37 70 -1037.0601 -61.1400 38 303 -1278.3700 -147.2800 12 69 1086.1399 13.3900 14 78 1011.8000 -21.3700
1.2696733200e+00 8.6583944796e-02 -2.6862326599e+00
223 185 146
10 4 80 1359.6201 84.9700 5 101 1372.8799 426.7000 33 93 1159.7200 -148.9600 34 93 1218.6799 -216.4600 35 79 1329.9500 -354.7500 36 97 1387.8799 -369.3400 0 118 -1292.8500 22.9200 37 88 1475.2700 -454.7200 38 287 1112.8601 -276.3400 15 184 -1378.8900 80.0300
-1.4179738235e+00 3.2892755254e-01 -3.0029217657e+00
193 149 110
11 4 270 -1364.0701 333.9199 5 562 -1280.1700 630.3401 33 443 -1344.1400 27.0000 34 277 -1378.0100 -29.4399 35 309 -1248.4900 29.6100 36 231 -1225.5900 38.5200 0 212 1358.8101 -164.5300 37 287 -1141.5500 -78.1600 38 799 -1344.5000 -166.1700 15 127 1081.7800 -555.3600 32 397 -1370.9299 -55.0300
-1.3888409293e+00 2.5011162294e-01 -2.9940324353e+00
250 200 147
13 4 160 -1338.3900 258.3201 5 309 -1265.4100 564.4299 33 153 -1299.2900 -37.5800 34 175 -1333.3500 -99.5900 35 167 -1211.5601 -51.1600 36 213 -1188.9399 -53.5699 0 244 1308.7900 -98.1801 37 114 -1101.6000 -187.7800 38 518 -1298.8500 -224.3800 12 101 1141.9500 122.2200 14 110 1073.7400 72.5800 15 131 1051.9600 -419.9700 32 133 -1324.1200 -114.4500
1.2280079206e+00 9.4753136232e-02 -2.7487168184e+00
239 201 164
8 4 210 1284.4900 93.7400 5 249 1297.9600 413.0100 34 225 1154.0100 -182.9200 35 199 1265.3301 -318.4399 36 259 1322.2500 -330.1400 0 270 -1228.4600 -16.3700 38 512 1053.5500 -240.0900 15 469 -1313.0400 46.4000
-1.4128388007e+00 2.8718312116e-01 -3.0001207722e+00
215 168 126
7 4 468 -1360.1200 293.4600 5 892 -1281.8300 594.7700 33 670 -1329.8101 -6.2800 34 447 -1363.8101 -66.4200 36 375 -1219.0601 -9.9399 0 360 1342.3201 -130.0200 38 782 -1328.8800 -197.8000
-1.4127758558e+00 2.8724445957e-01 -2.9999015928e+00
215 168 126
10 4 469 -1360.1200 293.4600 5 893 -1281.8300 594.7700 33 671 -1329.8101 -6.2800 34 448 -1363.8101 -66.4200 35 299 -1240.8400 -13.0500 36 376 -1219.0601 -9.9399 0 361 1342.3201 -130.0200 37 279 -1138.9100 -135.0699 38 783 -1328.8800 -197.8000 32 589 -1354.5300 -85.7200
-1.4363705253e+00 2.3740643092e-01 -2.9823744698e+00
226 175 129
10 4 256 -1390.7400 247.0701 5 550 -1316.9000 558.9299 33 375 -1344.5601 -53.8400 34 402 -1383.6100 -119.2300 35 280 -1269.7800 -68.8199 36 349 -1255.0300 -74.8000 0 419 1354.5100 -78.8199 37 260 -1182.7200 -213.8300 38 769 -1342.9600 -244.4301 15 134 1128.1201 -402.2100
1.2695275395e+00 1.0921292383e-01 -2.6969281356e+00
255 227 192
13 4 215 1354.4399 109.0800 5 491 1363.9600 445.6400 33 213 1160.3301 -127.9500 34 347 1218.2400 -193.8000 35 340 1330.6399 -332.6600 36 433 1389.0801 -345.5900 0 469 -1293.5601 0.1000 37 590 1476.4900 -429.5500 38 761 1111.5300 -255.0601 12 456 -1491.4000 184.1100 14 465 -1397.0601 182.6500 15 757 -1378.9500 56.7700 32 199 1098.1799 -172.7700
-1.3630950008e+00 2.5794088626e-01 -2.9939542688e+00
248 197 142
11 4 714 -1313.5100 264.6500 5 1325 -1239.4600 569.0601 33 1012 -1281.4900 -28.8101 34 688 -1307.2100 -91.0900 36 610 -1152.2100 -47.0300 0 604 1285.0300 -106.0699 37 468 -1063.7100 -177.0900 38 1851 -1276.0701 -216.9399 12 408 1101.6201 111.1400 15 352 1005.1599 -426.6600 32 902 -1310.0100 -106.5200
1.1207906314e+00 1.4097163939e-01 -2.8013371350e+00
255 231 198
8 4 627 1149.4900 139.1400 5 1194 1163.5901 439.5200 34 646 1046.3899 -127.9900 35 654 1170.6101 -257.6000 36 769 1236.0200 -270.5000 0 643 -1114.0500 -74.2100 37 1039 1328.9800 -355.7300 38 1291 948.8201 -188.1801
-1.1967552316e+00 1.8331264997e-01 -2.9175658506e+00
190 142 96
11 4 1069 -1177.8201 195.4700 5 1298 -1110.8000 526.9800 33 883 -1144.8201 -110.0400 34 599 -1136.3900 -182.1899 35 432 -992.9600 -157.4301 36 525 -931.8200 -177.0400 0 706 1117.9199 -15.7500 37 394 -806.4700 -324.6700 38 1242 -1117.3000 -298.0300 15 377 729.0300 -246.2900 32 819 -1194.0500 -183.9500
1.2611129312e+00 7.6425845458e-02 -2.6974492718e+00
247 211 177
8 4 340 1344.3799 74.4200 5 470 1357.9900 413.7900 34 567 1203.9099 -219.7200 35 564 1313.5000 -356.6400 36 698 1370.3601 -369.9000 0 743 -1277.8201 25.9600 37 951 1457.0500 -454.3900 38 1793 1099.7600 -278.5100
-1.2982973311e+00 8.7334164726e-02 -2.9145059030e+00
180 141 98
7 4 357 -1281.9100 100.9600 5 494 -1224.5300 444.9000 33 518 -1211.7400 -191.0500 34 541 -1226.1600 -270.4600 0 762 1192.7600 65.4000 38 1744 -1190.7700 -375.4301 32 495 -1239.8000 -260.2400
-1.3794694585e+00 -1.1070977677e-02 -2.9184042200e+00
245 207 170
10 4 530 -1363.3700 3.4200 5 425 -1318.4200 355.9199 33 487 -1256.2200 -267.2100 34 514 -1290.1799 -353.5200 35 586 -1201.1000 -334.4399 36 694 -1187.8800 -377.2300 0 786 1242.8701 140.4399 37 879 -1121.3500 -569.4800 38 1734 -1240.5800 -446.1000 32 464 -1264.6100 -331.1600
-1.2948081084e+00 2.9524761470e-01 -3.0011952006e+00
171 123 74
10 4 1868 -1242.9299 300.2500 5 2859 -1166.0500 597.0000 34 1156 -1241.4299 -51.5900 36 1030 -1057.4000 -3.5601 0 907 1225.4700 -144.3101 37 1255 -952.7300 -124.4301 38 1896 -1218.8300 -179.7800 12 609 999.2600 61.7600 14 900 931.6599 23.3600 15 820 890.2300 -472.3300
-1.4233733607e+00 3.0235833587e-01 -2.9984658729e+00
192 148 113
9 4 1195 -1371.2600 308.8600 5 1344 -1291.0400 609.2600 33 1654 -1343.3800 3.9500 34 1153 -1378.8101 -54.9000 35 1340 -1254.6700 1.5200 36 1032 -1233.6700 6.7100 0 916 1357.1101 -140.0400 37 1258 -1153.2100 -115.8199 38 1883 -1343.6700 -188.6700
-1.4017831396e+00 2.5438339029e-01 -2.9948968903e+00
200 148 101
11 4 1807 -1350.7700 262.6699 5 2831 -1276.4900 568.4000 33 1566 -1314.0701 -34.4000 34 1083 -1347.1200 -96.5300 35 1313 -1226.7300 -46.7100 36 994 -1206.1700 -48.9800 0 1003 1321.7700 -100.8400 12 668 1160.8601 117.9500 14 961 1090.5901 68.9900 15 543 1071.7700 -428.8000 32 1371 -1336.8900 -112.1100
1.2084104325e+00 1.2581807310e-01 -2.7690113415e+00
252 215 186
8 4 986 1254.5100 124.2300 5 1177 1265.9900 435.6699 33 922 1076.0801 -82.7500 34 996 1133.3999 -150.0000 36 1939 1308.2400 -297.3101 0 1084 -1208.2500 -51.0000 38 2812 1033.7100 -208.9700 32 879 1013.2900 -120.4200
1.2120732604e+00 1.1228117369e-01 -2.7642055219e+00
255 219 193
9 4 609 1260.3301 109.9301 5 1159 1272.6101 424.0701 33 903 1079.7400 -95.6300 34 977 1136.4900 -162.5200 36 1185 1309.1699 -310.6600 0 1112 -1211.0400 -37.8199 37 1514 1394.9500 -394.6400 38 2792 1037.1101 -220.3700 32 862 1018.0200 -134.0400
-1.3642377609e+00 1.5547072798e-01 -2.9064089463e+00
194 147 95
11 4 1643 -1353.4299 169.9800 5 2732 -1286.1600 513.4800 33 1361 -1289.3201 -146.2700 34 914 -1309.8700 -223.2800 35 714 -1190.2800 -189.2700 36 814 -1157.7000 -214.4000 0 1190 1279.3999 23.5500 12 830 1091.6899 293.6799 14 744 1032.0801 234.8800 15 633 992.1001 -219.5300 32 1237 -1316.3500 -220.4800
-1.5411697779e+00 1.3225366634e-01 -2.9049053879e+00
229 190 157
9 4 634 -1535.1300 148.7400 5 840 -1468.6100 501.0801 33 826 -1437.4900 -174.9100 34 550 -1493.7600 -255.9800 35 697 -1405.2700 -211.9900 0 1222 1448.8501 54.4301 37 595 -1364.1600 -420.9600 15 393 1312.0100 -203.8400 32 1211 -1438.9800 -249.2000
-1.3978771520e+00 2.3837779535e-02 -2.9089089718e+00
164 122 82
8 4 547 -1386.3300 38.8600 5 729 -1336.4000 392.5000 33 786 -1284.1100 -246.2700 34 835 -1317.8600 -331.7500 35 609 -1225.3500 -309.5100 36 710 -1211.6300 -350.6600 0 1270 1272.4900 122.3000 32 1157 -1295.0300 -312.7400
-1.4068084591e+00 1.8088585392e-02 -2.9083062551e+00
212 173 134
4 4 323 -1395.9600 33.1200 5 449 -1346.7400 387.5801 34 516 -1326.6400 -338.1500 0 1276 1279.6699 127.0699
-1.4519690183e+00 -1.2080110501e-02 -2.9109010456e+00
118 75 40
8 4 531 -1440.5300 3.2600 5 698 -1395.0000 360.7200 33 767 -1320.5300 -274.9100 34 816 -1367.1000 -364.2200 35 579 -1287.4399 -341.3000 36 688 -1287.5500 -387.4200 0 1299 1313.7100 150.4500 32 722 -1321.0601 -339.3600
-1.3893286850e+00 -4.2510836206e-02 -2.9216233538e+00
158 119 88
7 4 519 -1373.0500 -27.8101 5 664 -1332.2000 325.5701 33 759 -1255.9200 -288.8101 34 507 -1293.2800 -377.3101 35 561 -1210.2200 -360.3800 0 1303 1241.7700 160.9200 38 2585 -1240.2700 -465.4100
-1.3531383614e+00 -8.5051391926e-02 -2.9508935894e+00
161 120 81
10 4 792 -1322.7400 -69.7500 5 956 -1288.7200 272.5801 33 750 -1205.4200 -305.2400 35 1405 -1163.8600 -378.3900 36 1723 -1156.7400 -423.7200 0 1306 1190.0601 172.5699 37 2094 -1100.5500 -620.2500 38 2583 -1191.6700 -472.2900 15 1747 1061.4299 96.7600 32 703 -1208.6700 -365.0900
-1.4145330632e+00 -6.0730751261e-02 -2.9195228553e+00
228 193 163
8 4 509 -1398.4500 -45.4600 5 646 -1360.2300 310.2700 33 751 -1273.7100 -304.4100 34 797 -1316.2600 -394.7400 36 1071 -1238.0800 -427.2300 0 1307 1260.8899 176.9800 37 838 -1185.1600 -631.0200 32 704 -1274.1600 -365.9399
1.1838134302e+00 2.4015537533e-01 -2.8532648996e+00
221 183 150
3 4 1767 1191.8501 235.7700 5 2712 1195.6499 508.4900 0 1419 -1176.0601 -185.9800
-1.3017813115e+00 2.7768833155e-01 -2.9948444106e+00
236 188 134
13 4 2865 -1252.3500 283.8800 5 3727 -1177.3700 584.3101 33 2476 -1232.2900 -10.1100 34 2766 -1246.9200 -70.4200 35 1975 -1109.1100 -26.8800 36 2476 -1068.2200 -26.3400 0 1533 1229.6399 -126.2400 37 1940 -965.0500 -151.1000 38 4707 -1222.7600 -197.1400 12 1045 1009.4700 84.7500 14 1387 943.0801 43.0200 15 836 902.0300 -444.5200 32 2881 -1269.9900 -88.0400
-1.3752599981e+00 2.6448606604e-01 -2.9972737956e+00
232 182 133
13 4 1829 -1324.0500 271.8900 5 1990 -1249.5000 574.6000 33 1588 -1292.3300 -23.6700 34 1732 -1320.5400 -84.8300 35 1320 -1195.3000 -36.6899 36 1001 -1168.7400 -37.5900 0 1580 1297.7600 -112.1600 37 1221 -1082.5400 -166.2800 38 2807 -1288.1799 -211.6000 12 1074 1120.4299 103.2300 14 951 1050.8799 56.6500 15 837 1025.6699 -440.6899 32 2050 -1319.3800 -100.9301
1.1261474654e+00 1.4848715051e-01 -2.8048647609e+00
201 167 132
6 4 1579 1153.9900 146.4900 5 1760 1166.5200 445.9399 34 1646 1050.7400 -120.4200 35 1590 1174.3501 -250.3600 0 1664 -1120.2200 -82.7300 38 4744 953.4299 -180.7100
1.2585158734e+00 1.2460015371e-01 -2.7168194950e+00
255 216 173
7 4 985 1332.3999 124.8600 5 1218 1342.2800 453.1799 34 966 1201.3501 -172.8500 35 955 1315.7600 -311.4200 36 1160 1373.7300 -325.2000 0 1807 -1278.6600 -23.7100 37 2349 1461.1899 -408.7000
1.2518942154e+00 9.0231611116e-02 -2.7109113893e+00
255 231 204
6 4 928 1328.3401 88.2800 5 1157 1341.0100 422.7300 35 1445 1303.6299 -339.7200 36 1820 1360.7700 -353.2200 0 1893 -1266.3101 7.2200 38 4595 1087.5500 -261.7200
1.2505867588e+00 8.4189322710e-02 -2.7126429973e+00
171 127 94
8 4 1459 1325.7900 82.2700 5 1656 1339.5801 416.1100 34 2302 1188.7200 -206.9900 35 1437 1299.3301 -343.4100 36 1816 1356.3301 -356.4200 0 1899 -1262.6300 11.0800 37 2297 1443.1699 -441.1500 38 4591 1085.3101 -265.3199
-1.5117534129e+00 1.5370903048e-01 -2.9060131020e+00
100 55 15
9 4 1644 -1503.8199 169.8900 5 1899 -1434.4700 518.7000 33 1344 -1418.1700 -156.0300 35 1102 -1370.4299 -190.9600 36 809 -1367.7900 -218.0800 0 1932 1426.0801 35.3500 38 4458 -1410.4399 -355.2100 15 626 1252.0701 -235.5400 32 1812 -1425.5500 -231.9100
-1.3438403112e+00 1.3688131767e-01 -2.9012694812e+00
229 184 138
8 4 2498 -1335.0601 151.4800 5 2681 -1269.2700 497.4700 33 2038 -1268.6400 -161.5900 35 1653 -1166.1300 -209.6100 36 2034 -1131.0000 -237.4800 0 1937 1255.0000 39.5300 37 1499 -1033.6200 -403.3400 38 4462 -1248.1700 -353.9500
-1.3105339581e+00 1.2520636125e-01 -2.9052717892e+00
217 175 132
8 4 1005 -1299.2300 139.3199 5 1256 -1236.1300 483.4700 33 1337 -1234.9800 -166.9800 34 1392 -1247.6899 -244.8400 35 1070 -1125.8300 -218.0800 36 1280 -1086.1400 -246.2900 0 1946 1217.8201 43.5800 37 983 -985.2600 -411.8900
-1.4277649326e+00 5.2477937237e-02 -2.9011317612e+00
254 216 175
7 4 907 -1420.9500 67.3199 5 763 -1366.3300 423.0400 33 1257 -1320.4100 -230.4301 34 850 -1357.3700 -315.5800 35 986 -1263.0000 -288.4000 0 2008 1312.4099 107.8101 15 698 1125.2800 -66.7300
-1.3091880530e+00 -4.7652268426e-02 -2.9732526241e+00
91 55 21
5 4 1274 -1268.5400 -32.1500 5 1430 -1230.6899 300.0601 33 1221 -1169.4200 -264.6200 34 2017 -1199.8101 -346.7100 0 2046 1152.9099 128.9301
-1.4337225569e+00 -4.2326614739e-03 -2.9089584394e+00
177 137 103
9 4 533 -1424.4399 11.7900 5 706 -1377.1300 368.0200 33 1216 -1307.0300 -269.4900 34 822 -1348.9800 -357.7200 35 584 -1266.1300 -335.4100 36 691 -1261.4900 -379.5800 0 2057 1297.4900 146.3600 37 533 -1205.0900 -576.3400 15 461 1154.5400 11.0000
-1.3443374439e+00 -8.1980231784e-02 -2.9563187007e+00
178 139 103
10 4 1250 -1311.0100 -66.3900 5 1404 -1276.5400 275.5901 33 1190 -1196.1899 -299.1700 34 1267 -1233.0400 -385.3199 35 920 -1154.0300 -372.9301 36 1077 -1145.9600 -417.2000 0 2072 1180.4800 165.4800 37 1323 -1088.9600 -612.2700 38 2584 -1183.3500 -465.5800 32 1130 -1200.1100 -358.1200
-1.3643028022e+00 3.1596815293e-01 -3.0108259238e+00
124 80 36
12 4 1896 -1308.0800 320.4000 5 2874 -1228.1500 613.3800 33 2605 -1290.6799 22.8600 34 2900 -1315.5601 -33.4200 35 2016 -1182.4000 19.4100 36 1663 -1150.7800 26.9301 0 2289 1298.6499 -161.6600 37 2010 -1058.6200 -90.1500 38 4775 -1287.9399 -166.6600 12 970 1105.2800 40.4301 14 874 1031.2400 3.0200 15 799 1000.0100 -525.2700
-1.3825075179e+00 3.1085495160e-01 -3.0084254905e+00
213 171 137
12 4 2928 -1326.8700 316.1699 5 2870 -1246.5701 611.0601 33 2570 -1306.3201 16.9200 34 2871 -1334.8300 -40.0500 35 2013 -1204.0000 13.9000 36 1659 -1175.8500 20.7600 0 2302 1314.6899 -155.0000 37 1997 -1087.5000 -98.1400 38 4768 -1304.0900 -173.1500 12 1486 1133.1001 50.2900 14 2055 1060.4199 11.7900 32 2964 -1335.8500 -63.4000
-1.4092520880e+00 3.0971206521e-01 -3.0033521677e+00
139 95 58
9 4 1887 -1355.0400 315.4600 5 2873 -1274.3500 613.1100 33 2551 -1331.2200 12.1000 34 1820 -1364.1400 -44.9600 35 1347 -1237.2100 11.1300 36 1655 -1213.4900 17.5300 0 2330 1343.7700 -149.4900 37 1264 -1130.1700 -103.1100 32 2947 -1357.8600 -68.9900
-1.3610980399e+00 2.8481467922e-01 -3.0028745986e+00
181 131 82
11 4 2877 -1307.6300 290.7100 5 3736 -1231.2700 589.5701 33 2499 -1282.8600 -4.6200 34 2785 -1308.4100 -63.8900 35 2868 -1178.7300 -14.4800 36 2490 -1148.0200 -12.1200 0 2401 1288.2200 -132.4700 37 1963 -1057.7200 -135.7800 38 7119 -1279.1000 -193.0500 15 1228 999.2200 -471.8199 32 2089 -1313.2700 -83.3800
1.2170689188e+00 1.2456433478e-01 -2.7675139326e+00
201 158 124
4 4 2407 1264.0601 122.9900 5 2515 1275.0100 434.5701 34 3928 1141.7600 -151.3199 0 2725 -1217.0100 -49.5800
1.2064166953e+00 1.2006213876e-01 -2.7690053512e+00
244 207 180
4 4 2395 1252.2500 118.7000 5 2498 1264.3999 430.0100 34 3915 1130.7500 -154.7300 0 2735 -1205.1500 -46.0699
1.2373645731e+00 1.2717692774e-01 -2.7539202548e+00
205 163 123
6 4 2415 1291.5000 125.8900 5 3431 1301.8799 441.4199 34 3914 1166.0200 -154.5601 0 2737 -1242.5300 -45.7300 37 4915 1422.9099 -387.8300 38 7070 1064.8000 -213.7000
1.2618734923e+00 9.8504683458e-02 -2.7018764496e+00
223 189 154
10 4 1486 1343.4600 97.8800 5 2511 1355.5701 433.5000 33 2098 1149.4299 -134.7600 34 2327 1206.3701 -200.3700 35 2156 1318.8000 -338.2600 36 2707 1376.3601 -351.6100 0 2896 -1281.3500 5.4600 37 3391 1463.3999 -435.6500 38 6941 1101.3999 -260.7900 32 1904 1088.0601 -179.8900
-1.2056121140e+00 1.4227950451e-01 -2.9134236348e+00
231 192 152
8 4 1028 -1188.5500 154.4100 5 1267 -1125.6500 491.3500 33 2074 -1145.0400 -143.7100 34 1426 -1139.1000 -218.9000 35 1671 -1002.9900 -197.7900 36 1314 -946.4000 -222.1500 0 2930 1117.5400 17.8900 37 1546 -827.5200 -377.8700
1.2445367883e+00 7.0255244318e-02 -2.7170418084e+00
240 206 169
5 4 1421 1317.1699 67.9399 5 1622 1332.5901 401.1100 35 2128 1287.9900 -350.8600 36 1800 1344.3301 -364.7300 0 2938 -1251.2700 20.0601
-1.3164737981e+00 1.2916222619e-01 -2.9050537705e+00
173 129 82
10 4 2457 -1305.7300 143.2700 5 2664 -1242.3000 487.8401 33 2032 -1241.4200 -164.3199 34 2213 -1254.5800 -241.9900 35 1645 -1132.5701 -214.5400 36 2026 -1093.4600 -242.5699 0 2983 1224.4700 40.7200 37 1495 -993.6900 -407.9000 38 4461 -1219.2300 -354.0500 15 1510 921.8899 -173.7900
-1.5115716329e+00 4.8553251451e-02 -2.9087428428e+00
248 208 173
10 4 901 -1503.0500 63.9399 5 1153 -1448.7100 420.5801 33 1912 -1388.3700 -234.3300 34 1318 -1442.2300 -321.0500 35 987 -1362.7500 -288.2700 36 1155 -1369.1600 -328.2500 0 3096 1390.7700 112.2800 37 904 -1325.2500 -521.2600 38 4404 -1379.7800 -425.3500 15 695 1278.7700 -71.9600
-1.3124952120e+00 -4.0584900642e-02 -2.9723999710e+00
223 189 154
7 4 2048 -1272.1500 -25.1700 5 2158 -1232.9800 306.9399 33 2876 -1173.5701 -259.9200 34 2022 -1205.1899 -342.4399 35 2172 -1117.0701 -327.2900 0 3117 1158.1001 124.8000 38 6650 -1161.5000 -426.8000
-1.3695847150e+00 -1.8390644682e-02 -2.9260233293e+00
148 109 76
7 4 835 -1349.9500 -3.5300 5 1487 -1306.1600 345.6899 33 1861 -1243.3900 -268.3400 34 2002 -1276.7600 -354.2500 35 2157 -1188.3300 -336.4500 0 3130 1228.7800 140.0601 38 4382 -1227.9700 -445.4301
-1.4629718893e+00 -1.8847852743e-02 -2.9119150118e+00
178 138 102
7 4 1307 -1451.6300 -3.4500 5 1507 -1407.5400 354.5300 34 1986 -1376.2500 -369.9800 35 1431 -1299.9900 -346.7800 36 1094 -1302.5400 -393.2100 0 3144 1321.2200 156.2100 37 863 -1255.0200 -594.6600
-1.4511371773e+00 -3.6387492959e-02 -2.9147387453e+00
144 105 74
4 4 1286 -1438.6500 -21.5800 5 1025 -1395.8400 336.3700 33 1842 -1312.4000 -290.7700 0 3161 1305.0500 165.5200
-1.4009271857e+00 2.4397196918e-01 -2.9921210982e+00
159 106 62
10 4 2792 -1351.9200 252.5100 5 2821 -1278.7600 560.0901 33 3595 -1311.1799 -43.4399 34 2627 -1344.5200 -106.3199 35 3768 -1225.7900 -58.2300 36 2417 -1204.5601 -62.0900 0 3889 1318.2900 -91.4000 37 2825 -1125.9200 -196.6400 38 7018 -1307.8500 -231.6700 15 1264 1071.6399 -411.3400
-1.3905404035e+00 2.3698362179e-01 -2.9935467313e+00
167 115 66
5 4 2769 -1340.9100 245.5400 5 2814 -1269.1700 552.4900 34 2612 -1331.4600 -111.2100 0 3911 1305.7200 -87.7300 38 7011 -1296.0300 -234.8800
1.2025832873e+00 1.2198773919e-01 -2.7702616725e+00
194 155 124
